SubjNum,Name,Start Time,End Time,Days of Week,Room,Building
HDFS425,Family Stress and Change,1:00 PM,2:20 PM,MW,245,Wohlers Hall
HDFS450,Practicum in HDFS,ARRANGED,,,,
HDFS494,Applied Research Methods,ARRANGED,,,,
HDFS499,Seminar,6:00 PM,7:50 PM,T,7,Christopher Hall
HDFS500,Professional Development,9:30 AM,11:20 AM,F,144,Bevier Hall
HDFS501,Human Development Theories,2:00 PM,4:50 PM,T,206,Expanded Child Dev Lab
HDFS533,Community In American Society,2:00 PM,4:50 PM,W,3,Christopher Hall
HDFS550,Advanced Practicum in HDFS,ARRANGED,,,,
HDFS581,Participatory Research Methods: An Introduction to Frameworks and Applications,2:00 PM,4:50 PM,T,5,Christopher Hall
HDFS590,Advanced Research Methods,2:00 PM,4:50 PM,R,5,Christopher Hall
HDFS595,Seminar,ARRANGED,,,,
HDFS596,Advanced Studies in HDFS,ARRANGED,,,,
HDFS597,Advanced Statistical Analysis,2:00 PM,4:50 PM,M,29,"ACES Lib, Info & Alum Ctr"
HDFS598,Special Problems in HDFS,ARRANGED,,,,
HDFS599,Thesis Research,ARRANGED,,,,
HEBR201,Elementary Modern Hebrew I,10:00 AM,10:50 AM,MTWR,1140,Foreign Languages Building
HEBR205,Intensive Biblical Hebrew,1:00 PM,1:50 PM,MTWR,215,Davenport Hall
HEBR403,Intermediate Modern Hebrew I,11:00 AM,11:50 AM,MTWR,109A,English Building
HEBR405,Advanced Modern Hebrew I,3:30 PM,4:50 PM,MW,109A,English Building
HIST100,Global History,10:00 AM,10:50 AM,F,307,Gregory Hall
HIST103,A History of Everything: The Big Bang to Big Data,4:00 PM,4:50 PM,W,315,Gregory Hall
HIST104,Black Music,11:00 AM,11:50 AM,F,315,Gregory Hall
HIST111,History of Africa to 1800,10:00 AM,11:20 AM,MW,146,Armory
HIST120,East Asian Civilizations,10:00 AM,10:50 AM,F,147,Altgeld Hall
HIST170,US History to 1877-ACP,1:00 PM,1:50 PM,MW,329,Gregory Hall
HIST171,US History to 1877,12:00 PM,12:50 PM,F,212,Davenport Hall
HIST174,"Black America, 1619-Present",10:00 AM,10:50 AM,W,108,David Kinley Hall
HIST199,Undergraduate Open Seminar,ARRANGED,,,,
HIST200,Intro Hist Interpretation,11:00 AM,12:20 PM,MW,315,Gregory Hall
HIST203,Reacting to the Past,10:00 AM,11:20 AM,MW,333,Armory
HIST207,Digital Documentary Publishing,2:00 PM,2:50 PM,MWF,2039,Campus Instructional Facility
HIST213,African Muslim Societies,11:00 AM,12:20 PM,TR,156,Henry Administration Bldg
HIST220,Traditional China,2:00 PM,3:20 PM,TR,259,English Building
HIST236,Madness and Modern Society,11:00 AM,11:50 AM,F,214,Davenport Hall
HIST241,History of Ancient Rome,2:00 PM,3:20 PM,MW,213,Gregory Hall
HIST252,The Holocaust,9:30 AM,10:50 AM,TR,160,English Building
HIST258,20thC World to Midcentury,11:00 AM,12:20 PM,TR,259,English Building
HIST277,Encounters in Native America,9:00 AM,9:50 AM,MWF,317,Gregory Hall
HIST279,Mexican-American History,12:30 PM,1:50 PM,MW,125,David Kinley Hall
HIST281,Constructing Race in America,9:00 AM,9:50 AM,F,327,Gregory Hall
HIST300,Topics in Film and History,2:00 PM,4:50 PM,T,111,Gregory Hall
HIST311,Global History of Intelligence,9:30 AM,10:50 AM,TR,307,Gregory Hall
HIST317,Birth of US Empire,11:00 AM,12:20 PM,MW,111,Gregory Hall
HIST325,History of Korea,9:30 AM,10:45 AM,TR,,
HIST337,Middle East Since World War I,12:00 PM,1:20 PM,MW,307,Gregory Hall
HIST350,19thC Romanticism &amp; Politics,10:00 AM,11:20 AM,MW,329,Gregory Hall
HIST353,European History 1918 to 1939,11:00 AM,12:20 PM,TR,307,Gregory Hall
HIST383,Hist of Blk Women's Activism,3:00 PM,4:20 PM,MW,132,Bevier Hall
HIST387,History of Sexuality in U.S.,3:00 PM,4:20 PM,MW,138,Henry Administration Bldg
HIST390,Sport and Society,10:00 AM,11:20 AM,MW,307,Gregory Hall
HIST392,The 1960s in the U.S.,2:00 PM,2:50 PM,MWF,205,Gregory Hall
HIST398,Internship in Public History,ARRANGED,,,,
HIST399,Independent Study,ARRANGED,,,,
HIST400,"War, Soc, Politics, &amp; Culture",1:00 PM,2:20 PM,MW,111,Gregory Hall
HIST422,Soc-Econ Hist Modern China,12:30 PM,1:50 PM,TR,307,Gregory Hall
HIST439,The Ottoman Empire,3:30 PM,4:50 PM,TR,1024,Lincoln Hall
HIST462,Soviet Union Since 1917,12:30 PM,1:50 PM,TR,131,English Building
HIST490,Honors Independent Study,ARRANGED,,,,
HIST493,Honors Senior Thesis,ARRANGED,,,,
HIST498,Research and Writing Seminar,3:00 PM,4:50 PM,W,127,English Building
HIST499,Thesis Seminar,4:00 PM,5:50 PM,M,329,Gregory Hall
HIST502,Prob in Comparative History,3:00 PM,4:50 PM,M,111,Gregory Hall
HIST560,Problems in Russian History,4:00 PM,5:50 PM,T,315,Gregory Hall
HIST570,Prob in American Hist to 1830,2:00 PM,3:50 PM,T,1068,Lincoln Hall
HIST591,History and Social Theory,1:00 PM,2:50 PM,W,1068,Lincoln Hall
HIST593,Approaches to History,2:00 PM,3:50 PM,R,111,Gregory Hall
HIST596,Individual Research Project,ARRANGED,,,,
HIST597,Reading Course,ARRANGED,,,,
HIST598,Teaching of College History,ARRANGED,,,,
HIST599,Thesis Research,ARRANGED,,,,
HNDI115,Language and Culture in India,4:00 PM,5:20 PM,TR,137,Armory
HNDI201,Elementary Hindi-Urdu I,12:00 PM,12:50 PM,MTWRF,1118,Foreign Languages Building
HNDI403,Intermediate Hindi I,2:00 PM,2:50 PM,MTWR,1110,Foreign Languages Building
HNDI405,Advanced Hindi I,1:00 PM,2:20 PM,S,,
HORT105,Vegetable Gardening,9:00 AM,10:50 AM,T,1125,Plant Sciences Laboratory
HORT106,The Sustainable Home Garden,4:00 PM,4:50 PM,M,150,Animal Sciences Laboratory
HORT344,Planting for Biodiversity and Aesthetics,11:00 AM,12:50 PM,F,1303,Plant Sciences Laboratory
HORT360,Vegetable Crop Production,3:00 PM,5:20 PM,T,1103,Plant Sciences Laboratory
HORT393,Horticulture Internship,ARRANGED,,,,
HORT395,Undergrad Research or Thesis,ARRANGED,,,,
HORT396,Ug Honors Research or Thesis,ARRANGED,,,,
HORT435,Urban Food Production,6:00 PM,8:30 PM,W,,
HRD534,Economics of Human Resources,11:00 AM,1:50 PM,R,35/43,Inst Labor &  Industrial Rel
HT501,Understanding Users of Health Technology,9:00 AM,10:20 AM,MW,60,Siebel Center for Design
HT502,Human Factors Methods for Health Technology,12:30 PM,1:50 PM,MW,60,Siebel Center for Design
HT503,Hardware Engineering for Health Technology,12:30 PM,1:50 PM,TR,305,Materials Science & Eng Bld
HT510,Health Technology Capstone Orientation,4:00 PM,4:50 PM,M,,
HUM110,Introduction to the Humanities I: Philosophy &amp; Art History,5:30 PM,8:30 PM,MW,ARR,Levis Faculty Center
HUM191,Freshman Honors Tutorial,ARRANGED,,,,
HUM199,Undergraduate Open Seminar,ARRANGED,,,,
HUM275,Careers for Humanities Majors,4:00 PM,5:50 PM,W,205,Gregory Hall
HUM390,Individual Study,ARRANGED,,,,
HUM397,Special Topics Junior,ARRANGED,,,,
HUM492,Senior Thesis,ARRANGED,,,,
HUM495,Special Advanced Topics,ARRANGED,,,,
HUM498,Special Topics Senior,ARRANGED,,,,
IB100,Biology in Today's World,10:00 AM,10:50 AM,W,,
IB104,Animal Biology,11:00 AM,1:50 PM,T,2082,Natural History Building
IB105,Environmental Biology,10:00 AM,10:50 AM,M,,
IB110,Race and Environmental Biology,9:00 AM,9:50 AM,R,4004,Natural History Building
IB150,Organismal &amp; Evolutionary Biol,11:00 AM,12:50 PM,F,2020B,Natural History Building
IB151,Organismal &amp; Evol Biol Lab,12:00 PM,2:50 PM,T,3100,Natural History Building
IB199,Undergraduate Open Seminar,11:00 AM,11:50 AM,M,,
IB203,Ecology,11:00 AM,1:50 PM,M,3004,Natural History Building
IB204,Genetics,9:00 AM,11:50 AM,T,3002,Natural History Building
IB220,Applied Entomology,2:00 PM,3:50 PM,M,W9,Turner Hall
IB230,Pandemics,ARRANGED,,,,
IB270,Evolution of Molecules &amp; Cells,1:00 PM,4:50 PM,W,4014,Natural History Building
IB290,Introduction to Undergraduate Research in Integrative Biology,4:00 PM,4:50 PM,M,2083,Natural History Building
IB299,Undergraduate Special Course,3:00 PM,4:50 PM,M,2090,Natural History Building
IB303,Anatomy,2:00 PM,4:50 PM,M,4002,Natural History Building
IB348,Fish and Wildlife Ecology,10:00 AM,10:50 AM,MWF,149,National Soybean Res Ctr
IB360,Evolution and Human Health,1:00 PM,1:50 PM,W,2020B,Natural History Building
IB362,Marine Biology,9:30 AM,10:50 AM,TR,2020,Natural History Building
IB368,Vertebrate Natural History,2:00 PM,4:50 PM,T,4074,Natural History Building
IB372,Ecology and Evolution,1:00 PM,4:50 PM,T,4016,Natural History Building
IB390,Undergraduate Research Experience,ARRANGED,,,,
IB401,Introduction to Entomology,9:00 AM,11:50 AM,F,4072,Natural History Building
IB411,Bioinspiration,ARRANGED,,,,
IB426,Env and Evol Physl of Animals,11:00 AM,11:50 AM,MWF,2083,Natural History Building
IB430,Animal Behavior Lab,9:00 AM,11:50 AM,T,4074,Natural History Building
IB431,Behavioral Ecology,11:00 AM,12:20 PM,TR,2083,Natural History Building
IB436,Evolutionary Neuroscience,9:30 AM,10:50 AM,TR,120,Architecture Building
IB444,Insect Ecology,9:00 AM,9:50 AM,MWF,2083,Natural History Building
IB452,Ecosystem Ecology,11:00 AM,12:20 PM,TR,2020B,Natural History Building
IB471,Fungal Diversity and Ecology,2:00 PM,3:50 PM,MW,4072,Natural History Building
IB478,Advanced Plant Genetics,9:30 AM,10:50 AM,TR,,
IB479,Plant Growth and Development,9:30 AM,10:50 AM,T,W223,Turner Hall
IB490,Independent Study,ARRANGED,,,,
IB496,Special Courses,12:00 PM,1:20 PM,MWF,432,Armory
IB501,Programming for Genomics,1:00 PM,2:50 PM,MW,2083,Natural History Building
IB513,Disc in Plant Physiology,12:00 PM,12:50 PM,W,W109,Turner Hall
IB526,Seminar in Entomology,4:00 PM,4:50 PM,M,B102,Chemical and Life Sci Lab
IB534,Evolution and Medicine,ARRANGED,,,,
IB546,Topics in Ecology &amp; Evolution,4:00 PM,4:50 PM,W,B102,Chemical and Life Sci Lab
IB592,Career and Skill Development in Integrative Biology,10:00 AM,11:50 AM,W,4004,Natural History Building
IE199,Undergraduate Open Seminar,ARRANGED,,,,
IE297,Independent Study,ARRANGED,,,,
IE300,Analysis of Data,5:00 PM,5:50 PM,T,406B8,Engineering Hall
IE310,Deterministic Models in Optimization,1:00 PM,1:50 PM,MWF,2035,Campus Instructional Facility
IE360,Facilities Planning and Design,4:00 PM,5:50 PM,W,406B8,Engineering Hall
IE397,Independent Study,ARRANGED,,,,
IE400,Design &amp; Anlys of Experiments,2:00 PM,3:20 PM,MW,,
IE405,Computing for ISE,3:30 PM,4:50 PM,TR,114,Transportation Building
IE410,Advanced Topics in Stochastic Processes &amp; Applications,4:00 PM,4:50 PM,MW,1310,Digital Computer Laboratory
IE411,Optimization of Large Systems,2:00 PM,3:20 PM,TR,101,Transportation Building
IE412,OR Models for Mfg Systems,12:30 PM,1:50 PM,TR,103,Transportation Building
IE421,High Frequency Trading Technology,6:30 PM,9:30 PM,R,,
IE431,Design for Six Sigma,11:00 AM,12:15 PM,MW,106B3,Engineering Hall
IE445,Human Performance and Cognition in Context,3:30 PM,4:50 PM,TR,37,Education Building
IE497,Independent Study,ARRANGED,,,,
IE518,Queueing Systems,3:30 PM,4:50 PM,TR,206,Transportation Building
IE522,Statistical Methods in Finance,9:30 AM,10:50 AM,MW,144,Loomis Laboratory
IE523,Financial Computing,12:30 PM,1:50 PM,MW,114,Transportation Building
IE524,Optimization in Finance,3:00 PM,4:40 PM,MW,112,Transportation Building
IE531,Algorithms for Data Analytics,ARRANGED,,,,
IE532,Analysis of Network Data,2:00 PM,3:20 PM,TR,1035,Campus Instructional Facility
IE534,Deep Learning,8:00 AM,9:20 AM,TR,,
IE546,Human Factors in Health Care Engineering Systems,2:00 PM,3:20 PM,MW,18,Campus Instructional Facility
IE590,Seminar,10:00 AM,10:50 AM,F,,
IE597,Independent Study,ARRANGED,,,,
IE598,Special Topics,6:30 PM,9:30 PM,W,,
IE599,Thesis Research,ARRANGED,,,,
IHLT101,Introduction to i-Health,10:00 AM,10:50 AM,MW,100,Gregory Hall
IHLT102,Survey of Interdisc Health,10:00 AM,10:50 AM,MW,100,Gregory Hall
IHLT230,Leadership in Health,9:30 AM,10:50 AM,TR,450,Freer Hall
IHLT232,Health Disparities in the U.S.,11:00 AM,12:50 PM,MW,450,Freer Hall
IHLT240,Aging and Health Policy,3:30 PM,4:50 PM,TR,112,Huff Hall
IHLT375,Interdis Collab in Health Serv,2:00 PM,3:20 PM,TR,224,Freer Hall
IHLT385,Experience in Interdisciplinary Health Research,ARRANGED,,,,
IHLT391,Special Project-Problems,ARRANGED,,,,
IHLT474,Pre-Field Experience in Health,4:00 PM,4:50 PM,M,450,Freer Hall
IHLT475,Field Experience in i-Health,3:00 PM,3:50 PM,M,450,Freer Hall
INFO199,Undergraduate Open Seminar,ARRANGED,,,,
INFO202,Social Aspects Info Tech,8:00 AM,8:50 AM,F,143,Armory
INFO303,Writing Across Media,9:30 AM,10:45 AM,TR,428,Armory
INFO310,Computing in the Humanities,12:30 PM,1:50 PM,TR,130,Wohlers Hall
INFO326,"New Media, Culture &amp; Society",3:30 PM,4:50 PM,TR,311,Gregory Hall
INFO345,Digital &amp; Gender Cultures,12:00 PM,12:50 PM,MWF,217,Gregory Hall
INFO399,Individual Study,ARRANGED,,,,
INFO407,Introduction to Programming Python for Data Science,ARRANGED,,,,
INFO415,Makerspace: Open Studio,1:00 PM,2:50 PM,T,FAB LAB,"Art-East Annex, Studio 2"
INFO418,Makerspace: Escape Rooms,1:00 PM,3:50 PM,M,FAB LAB,"Art-East Annex, Studio 2"
INFO490,Special Topics,12:30 PM,1:50 PM,TR,ARR,Grad Sch of Lib & Info Science
INFO500,Orientation Seminar,4:00 PM,4:50 PM,R,209,Huff Hall
INFO510,Research Practicum,ARRANGED,,,,
INFO555,Advanced Educational Technologies for Engagement and Interactive Learning,2:00 PM,4:50 PM,W,242,Education Building
INFO597,Individual Study,ARRANGED,,,,
INFO599,Thesis Research,ARRANGED,,,,
IS100,Exploring the iSchool with a Human-Centered Lens,9:30 AM,10:50 AM,T,126,Grad Sch of Lib & Info Science
IS101,Introduction to Information Sciences,9:30 AM,10:50 AM,R,312,David Kinley Hall
IS107,Data Science Discovery,11:00 AM,11:50 AM,MWF,THEAT,Lincoln Hall
IS142,Social History of Games and Gaming,3:30 PM,4:50 PM,TR,53,Grad Sch of Lib & Info Science
IS189,Independent Study,ARRANGED,,,,
IS199,Undergraduate Open Seminar,1:00 PM,1:50 PM,W,126,Grad Sch of Lib & Info Science
IS202,Social Aspects Info Tech,8:00 AM,8:50 AM,F,143,Armory
IS203,Analytical Foundations for Information Problems,9:00 AM,9:50 AM,F,53,Grad Sch of Lib & Info Science
IS204,Research Design for Information Sciences,10:00 AM,10:50 AM,MWF,303,English Building
IS205,Programming for Information Problems,9:30 AM,10:50 AM,TR,144,Loomis Laboratory
IS206,Introduction to Database Concepts &amp; Applications,10:00 AM,10:50 AM,F,29,Psychology Building
IS226,Introduction to HCI,11:00 AM,12:20 PM,TR,1024,Lincoln Hall
IS229,Web Design Fundamentals,3:30 PM,4:50 PM,TR,145,Armory
IS236,User Research &amp; Evaluation,12:30 PM,1:50 PM,TR,162,Education Building
IS249,BSIS Practicum,ARRANGED,,,,
IS266,Community Innovation,12:30 PM,1:50 PM,TR,323,Education Building
IS269,BSIS Internship,ARRANGED,,,,
IS299,Information Science Study Abroad,ARRANGED,,,,
IS305,Programming for Information Problems II,10:01 AM,11:20 AM,MW,53,Grad Sch of Lib & Info Science
IS308,"Race, Gender, and Information Technology",3:30 PM,4:50 PM,MW,2018,Campus Instructional Facility
IS309,Computers and Culture,9:30 AM,10:50 AM,TR,53,Grad Sch of Lib & Info Science
IS310,Computing in the Humanities,12:30 PM,1:50 PM,TR,130,Wohlers Hall
IS311,History and Foundations of the Information Society,2:00 PM,3:20 PM,TR,131,Grad Sch of Lib & Info Science
IS312,Reading and Writing Data,11:00 AM,11:50 AM,MWF,4036,Campus Instructional Facility
IS327,Concepts of Machine Learning,3:30 PM,4:50 PM,TR,146,Armory
IS380,Consulting for Information Professionals,9:30 AM,10:50 AM,TR,46,Grad Sch of Lib & Info Science
IS389,Independent Study,ARRANGED,,,,
IS400,Colloquium,12:00 PM,12:50 PM,W,126,Grad Sch of Lib & Info Science
IS401,Introduction to Network Information Systems,1:00 PM,3:50 PM,F,131,Grad Sch of Lib & Info Science
IS403,Children's Materials,3:00 PM,4:55 PM,W,,
IS407,Introduction to Data Science,9:00 AM,11:50 AM,W,12A,Grad Sch of Lib & Info Science
IS409,Web Technologies &amp; Techniques,9:30 AM,10:50 AM,TR,12A,Grad Sch of Lib & Info Science
IS410,Storytelling,6:00 PM,8:00 PM,R,,
IS419,Entrepreneurial Information Technology Design,9:00 AM,11:50 AM,W,106,David Kinley Hall
IS423,Early Literacy,6:00 PM,7:55 PM,R,,
IS430,Foundations of Information Processing,9:30 AM,12:20 PM,T,166,Education Building
IS445,Data Visualization,11:00 AM,12:20 PM,TR,119,Materials Science & Eng Bld
IS446,Systems Analysis and Design,6:00 PM,7:55 PM,R,,
IS453,Information Books and Resources for Youth,5:00 PM,6:55 PM,W,,
IS455,Database Design and Prototyping,7:00 PM,9:00 PM,W,,
IS457,Data Storytelling,2:00 PM,3:20 PM,TR,119,Materials Science & Eng Bld
IS467,Ethics and Policy for Data Science,9:00 AM,11:50 AM,F,,
IS471,Instructional Strategies and Techniques for Information Professionals,1:00 PM,3:50 PM,W,46,Grad Sch of Lib & Info Science
IS477,"Data Management, Curation &amp; Reproducibility",12:30 PM,3:20 PM,R,1047,Sidney Lu Mech Engr Bldg
IS490,Topics in Info Foundations,6:00 PM,7:55 PM,T,,
IS491,Topics in Information Services,5:00 PM,6:55 PM,W,,
IS497,Topics in Data Analytics &amp; Data Science,9:00 AM,11:50 AM,F,46,Grad Sch of Lib & Info Science
IS501,Reference and Information Services,9:00 AM,11:50 AM,M,12A,Grad Sch of Lib & Info Science
IS503,History of Children's Lit,4:00 PM,6:30 PM,R,,
IS504,Sociotechnical Information Systems,1:00 PM,3:50 PM,W,147,Armory
IS505,Information Organization and Access,6:00 PM,8:00 PM,R,,
IS507,"Data, Statistical Models and Information",4:00 PM,6:50 PM,M,160,English Building
IS509,History and Foundations of Information Science,9:00 AM,11:50 AM,W,131,Grad Sch of Lib & Info Science
IS510,"Libraries, Information and Society",12:30 PM,3:20 PM,T,113,David Kinley Hall
IS514,Applied Business Research,2:00 PM,4:50 PM,R,46,Grad Sch of Lib & Info Science
IS515,Information Modeling,4:00 PM,6:50 PM,M,53,Grad Sch of Lib & Info Science
IS517,Methods of Data Science,1:00 PM,3:50 PM,M,143,Armory
IS523,Preserving Info Resources,1:00 PM,3:50 PM,W,131,Grad Sch of Lib & Info Science
IS525,Data Warehousing and Business Intelligence,12:30 PM,3:20 PM,R,245,Altgeld Hall
IS529,Doctoral ProSeminar,12:00 PM,12:50 PM,R,126,Grad Sch of Lib & Info Science
IS530,Collection Development,6:00 PM,8:00 PM,T,,
IS532,School Library Management,7:00 PM,9:00 PM,M,,
IS534,Information Consulting,9:00 AM,11:50 AM,M,106B8,Engineering Hall
IS537,Theory &amp; Practice of Data Cleaning,9:30 AM,12:20 PM,R,384,Armory
IS542,Research and Inquiry for Youth,6:00 PM,8:00 PM,R,,
IS543,Digital Preservation,6:00 PM,8:00 PM,R,,
IS544,Administration &amp; Management of Libraries and Information Centers,4:00 PM,6:50 PM,M,131,Grad Sch of Lib & Info Science
IS549,Practicum,ARRANGED,,,,
IS551,Youth Services Librarianship,3:00 PM,4:55 PM,M,,
IS556,Internet of Things,1:00 PM,3:50 PM,M,131,Grad Sch of Lib & Info Science
IS559,CAS Project,ARRANGED,,,,
IS560,Social Science Research in Library and Information Science,1:00 PM,2:55 PM,M,,
IS562,Administration and Use of Archival Materials,1:00 PM,3:50 PM,W,ARR,Grad Sch of Lib & Info Science
IS563,"Advanced Topics in Literature, Media and Materials",2:30 PM,4:30 PM,S,,
IS567,Text Mining,3:30 PM,6:20 PM,R,131,Grad Sch of Lib & Info Science
IS569,Internship,ARRANGED,,,,
IS571,Advanced Topics in Use and Users of Information,5:00 PM,6:55 PM,W,,
IS573,Advanced Topics in Collections,2:00 PM,3:55 PM,T,,
IS577,Data Mining,9:00 AM,11:50 AM,F,1090,Lincoln Hall
IS578,Seminar in Research Methods,1:00 PM,2:55 PM,M,,
IS581,Advanced Topics in Youth Services,5:00 PM,6:55 PM,W,,
IS582,Advanced Topics in Librarianship,10:00 AM,11:55 AM,M,,
IS583,Advanced Topics in Book History,7:00 PM,9:00 PM,M,,
IS584,Advanced Topics in Ethics and Privacy,10:00 AM,12:00 PM,S,,
IS585,Bibliographic Metadata,6:00 PM,8:00 PM,T,,
IS586,Usability Engineering,9:00 AM,11:50 AM,M,46,Grad Sch of Lib & Info Science
IS589,Independent Study,ARRANGED,,,,
IS591,Advanced Topics in Information Services,7:00 PM,9:00 PM,W,,
IS592,Advanced Topics In Information Organizations,6:00 PM,7:55 PM,T,,
IS593,Advanced Topics in Preservation &amp; Tech Services,5:00 PM,6:55 PM,M,,
IS594,Advanced Topics in Management and Policy,3:00 PM,4:55 PM,W,,
IS595,Advanced Topics in Organization &amp; Representation,4:00 PM,5:55 PM,R,,
IS596,Advanced Topics in Human-Centered Design &amp; Systems,1:00 PM,2:55 PM,M,,
IS597,Advanced Topics in Data Analytics &amp; Data Science,9:00 AM,11:50 AM,M,131,Grad Sch of Lib & Info Science
IS599,Thesis Research,ARRANGED,,,,
ITAL101,Elementary Italian I,10:00 AM,10:50 AM,MTWR,1048,Foreign Languages Building
ITAL102,Elementary Italian II,11:00 AM,11:50 AM,MTWR,1110,Foreign Languages Building
ITAL103,Intermediate Italian I,11:00 AM,11:50 AM,MTWR,1118,Foreign Languages Building
ITAL156,Exploring Rome: History and Culture of the Eternal City,9:30 AM,10:50 AM,TR,161,Noyes Laboratory
ITAL199,Undergraduate Open Seminar,ARRANGED,,,,
ITAL210,Practical Review Italian,2:00 PM,3:20 PM,M,1032,Foreign Languages Building
ITAL240,Italy Middle Ages &amp; Renaiss,11:00 AM,12:20 PM,TR,G30,Foreign Languages Building
ITAL390,Spec Topics Italian Studies,ARRANGED,,,,
ITAL414,Petrarch &amp; Boccaccio,2:00 PM,3:20 PM,TR,1038,Foreign Languages Building
ITAL460,Principles of Language Testing,12:30 PM,1:50 PM,TR,G23,Foreign Languages Building
